"source","size_bytes","modified","sha256","profile","target","audit_status","state","run_id"
"research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_Logistic Mgr_EU Land Transport Questions_OpenAI_2.docx","33218","2025-03-12T16:04:24","87c583daf7c0a5e77dd0ea0818b016942070bdefc843f864590d8055af7ba8b7","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_logistic-mgr_eu-land-transport-questions_openai_2.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_Supply chain Mgr_EU Land Transport Questions_Gemini.docx","17760","2025-03-12T16:35:13","e61bcb389a83fd59fa7db1c9d7c73b636a050a306a8159ec0ac13f75877f0176","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_supply-chain-mgr_eu-land-transport-questions_gemini.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_Supply chain Mgr_EU Land Transport Questions_OpenAI.docx","29415","2025-03-12T16:46:32","a463ba305a7c435412ee30bd8e4a8dcd009dfcecb00a1ef983ca8fe882474222","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/20250312_supply-chain-mgr_eu-land-transport-questions_openai.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/carrier complains/20250313_EU Land Transport Complaints_Gemini.docx","19537","2025-03-13T11:29:03","5c616d9c75e2c190094d7e82058da8cb664de2eebdc239e14bde4f97e196dee4","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/carrier complains/20250313_eu-land-transport-complaints_gemini.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/Carrier Selection/20250313_Land Transport_carrier selection_OpenAI.docx","26921","2025-03-13T15:14:26","943c2139d0474e3c3c72a2bc77f0d69230bd8de10ac7539ea40804df80b0ee93","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU LAND/Market INsights/EU international Land transport_deep research/Carrier Selection/20250313_land-transport_carrier-selection_openai.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU OCEAN/Ocean Market Dynamics Q3 2021.pdf","816200","2021-11-08T12:54:46","888e62b97bf37f303a705844e7648b58192766e69f1b6faec7af601b2f82b9b6","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU OCEAN/ocean-market-dynamics-q3-2021.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU_Company Präsentation/20250617_Company Presentation 2025.pdf","17420783","2025-06-28T18:34:53","5fdc8a5039ae609e096ba70c040ac94899218c03eb7eef7f1bbc5dfdf50f2b59","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU_Company Präsentation/20250617_company-presentation-2025.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/BU_Company Präsentation/20250617_Company Presentation 2025.pptx","119756429","2025-06-17T10:40:45","6e75adbd4b40d7c53ae566cd0eed163bafdbdcb26be994c83684d0d3f9e62f6b","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/BU_Company Präsentation/20250617_company-presentation-2025.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Competitor/DSV/Insights/2020-01-29_forward_logistics_2019_trends_in_transport_and_logistics_Website download.pdf","7324840","2021-06-06T17:22:15","fbba2c0a96cfce023f8376719d0eeee0c3d94738f02ffe8e1e054092bbab97e0","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Competitor/DSV/Insights/2020-01-29_forward_logistics_2019_trends_in_transport_and_logistics_website-download.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/1. Customer Journey/20240730_Customer Journey_Spot Booker.xlsx","15330","2024-07-30T20:52:02","bb9d48b03ba17bec79893745671c1d103465cbde9bca8ae2f9a3cf75e6ba0786","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/1. Customer Journey/20240730_customer-journey_spot-booker.xlsx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/1. Customer Journey/20240730_Customer Journey_Spot Booker_start-up.xlsx","15127","2024-07-31T12:54:23","2a111ad1e12642b5aa7decb52ba83eb2e12820eab15c61a7ee8e630e26c9fb32","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/1. Customer Journey/20240730_customer-journey_spot-booker_start-up.xlsx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/1. Customer Journey/20250113_Analyze Spot Booking Buyer Journey_.docx","21267","2025-01-15T00:04:22","25a5008c91c53189d2ffc1d7a2e76009020f93035d109756a1c1bf7c6a3ac50e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/1. Customer Journey/20250113_analyze-spot-booking-buyer-journey.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/202403024_Neil Patel_landing page.docx","29606","2024-03-24T00:14:52","929c78de0eb8cf5b96998768a872629b9a4890acfa2e27d971e50b5fdf34e331","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/202403024_neil-patel_landing-page.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/202403025_Neil Patel_email communication.docx","26158","2024-03-25T00:23:38","50ec422350fd399a905ddcb2be291478b39da6e9f2ba7f9c3e13934953a8f8d2","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/202403025_neil-patel_email-communication.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/20240307_Keyword research & Selection_Connect.docx","28925","2024-08-13T14:25:48","8e1bd0429f617d846a5559d71a5d67bf2a82469604fb58ea9fba362b1ca06014","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/20240307_keyword-research-selection_connect.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/20240307_Keyword research & Selection_Connect_short.docx","22414","2024-03-10T11:00:04","6af8856a257e4127c82b96b3e5be0e8d4fb5701a0366ce9673339356ea5834fd","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/20240307_keyword-research-selection_connect_short.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/20240307_Neil Patel_Keyword research.docx","27394","2024-03-23T23:38:11","251524a91d47000f71ab6ecb113c6f6c2729c615f9646998047db33f6ef7bf51","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/20240307_neil-patel_keyword-research.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/20240307_Pain Points of Spot Booking customers.docx","31268","2024-03-23T22:25:51","70de44d088a79d531dd7861023b46b56eb6fbe54e23d5e7a9e948f7d19919875","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/20240307_pain-points-of-spot-booking-customers.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/20240307_SEM_Connect.docx","22553","2024-03-10T22:30:55","2b2153b92e5d5a9657c436e2106f434af97a603b60c73dacb6af9747ab444bee","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/20240307_sem_connect.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/^20240307_Challenges and Pain Points of the Market for Spot Booking.docx","36056","2024-08-13T14:21:14","4fe822229612f8544b5af0d0889f1c1d96558513633c3769b3f212a41274c945","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/20240307_challenges-and-pain-points-of-the-market-for-spot-booking.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/Campaign/20240326_Spotcustomer campaigns.xlsx","12105","2024-03-26T09:48:53","fccf9ba0fdcdda647f5a9f464ea8cad5cefc84b36e1c4d2f7a6c178e1cba33cb","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/Campaign/20240326_spotcustomer-campaigns.xlsx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/Campaign/Content/20240503_Spot Booking_ Content types.docx","29567","2024-05-03T23:55:56","693f2c8f22a58f67a9c3bcc3213bf9265ef186b3ace878e2da0a4656382f5f69","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/Campaign/Content/20240503_spot-booking_-content-types.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/DB Schenker documents/20230417_BS RHO presentation C2S eSchenker.pptx","9360313","2024-03-24T00:27:48","4473d0dfb7b47b18620b69f71699326c869a6b61ab85ffe8f14d0f7dad30c5f6","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/DB Schenker documents/20230417_bs-rho-presentation-c2s-eschenker.pptx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/insigths/20240408_Spot booking_customer jounrey analysis.docx","59891","2024-04-10T00:26:25","fdb657a061ed5391b6d6eb5190fc54e51ebd74015654798d224a0b83adc98d1e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/insigths/20240408_spot-booking_customer-jounrey-analysis.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/insigths/North-America-Freight-and-Economic-Insights.pdf","778652","2024-03-10T16:55:12","4aa3d3b5fa3b846762bc9a26c5da23c14993cb25190e75f5c9fad8f713f634ef","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/insigths/north-america-freight-and-economic-insights.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/LINKS/2024_link summary.docx","180709","2024-05-06T22:30:15","2d8058ed3cdef185d298d543f9cb67448211180d30a2e57796e3b428d0795de3","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/LINKS/2024_link-summary.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/market report/2023_Sennder_european-road-freight-market-insights-report.pdf","3745187","2024-04-28T21:22:04","65edb1f5cba62b3172b8479b309db2c68a8d336c89e3b990170bbae0943dac53","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/market report/2023_sennder_european-road-freight-market-insights-report.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/market report/20250407_2_OpenAI_DB Schenker Spot Booker Analysis_2.docx","2003004","2025-04-07T17:38:39","36fb6def785f7d4721f5bd758e1884c6ed7e1b6086d56c76011a0be46f97467d","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/market report/20250407_2_openai_db-schenker-spot-booker-analysis_2.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/market report/20250407_Gemini_DB Schenker Spot Booker Analysis_.docx","6219552","2025-04-07T17:34:57","7cd833a33b3d5d6dd4a2606fe89d5d8ee15b84eb0666559bb53671be96174ba4","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/market report/20250407_gemini_db-schenker-spot-booker-analysis.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/market report/20250407_OpenAI_DB Schenker Spot Booker Analysis_.docx","2101402","2025-04-07T17:35:48","46a49f2c4a8d26d5d5eaee0df918151581e1b3e5049b2d78c7f05c1e8fbf3352","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/market report/20250407_openai_db-schenker-spot-booker-analysis.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/OSC sync/20240325_OSC data 4 sync.docx","24156","2024-03-25T20:22:12","93782141294d19e257e9a6c911407a4218e235d9994b15ae799b2b16985c86b3","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/OSC sync/20240325_osc-data-4-sync.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Connect Spot booking/Sennder/20240426_2021_What is Spot booking.docx","268930","2024-04-28T21:03:45","5fc718bfe166fdcc6c9862158c186687a4d4cd093024ffa036b4fb4fc9db7bb8","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Connect Spot booking/Sennder/20240426_2021_what-is-spot-booking.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/20240202_DB Schenker – Strategic Content Pillars.pptx","979325","2024-04-09T10:52:13","6ea251deeb926e113e55111bd0d414d945a0088900ec0538721a9000405b0632","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/20240202_db-schenker-strategic-content-pillars.pptx.md","review","amber","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/20250614_Content Pillars.docx","21619","2025-06-15T16:22:07","75c7943ff510fba3b8e6109a11f20551d405330cab94e3e06301d4346798a0c3","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/20250614_content-pillars.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/20250614_Content Pillars.pdf","128636","2025-06-15T16:23:15","abeba4eb4027055d51c4c7894513e6e6e4dffc4721783f456dc94479854fd06b","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/20250614_content-pillars.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/20250615_Content Pillars_O3.docx","20476","2025-06-15T16:35:50","8368184550d64e895f6f7894c768075011203154fdc7b0f9d6e7c5064a66fca9","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/20250615_content-pillars_o3.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/20250615_Content Pillars_O3_2.docx","20935","2025-06-15T16:40:24","6e5b71b51fea38378be63a378f2d64dcda5fa5b33b99f0c565ac92541051284e","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/20250615_content-pillars_o3_2.docx.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/AI/2023_Gartner_generative-ai-supply-chain-digital-transformation.pdf","102998","2024-02-29T12:03:11","b7a71c264e98e1ffe02036d83d005e7bdc2369abfe4ef11695e5d5170d60d3c0","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/AI/2023_gartner_generative-ai-supply-chain-digital-transformation.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/AI/2023_Gartner_generative-ai-supply-chain-productivity.pdf","107890","2024-02-29T12:03:41","12f0bac75e596f2b94651f248af455a23acddfda879cdbb0721a5231c210e816","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/AI/2023_gartner_generative-ai-supply-chain-productivity.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/AI/2023_Gartner_generative-ai-supply-chain-risk-management.pdf","134952","2024-02-29T11:53:30","dce3a07a6d1cc6bfa7d197939173956795016d7bcb04f8b04059365479e7b167","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/AI/2023_gartner_generative-ai-supply-chain-risk-management.pdf.md","ok","green","20260716-184548-695-af09e998"
"research/assets/11_Markets/2025_market/Content Pillars/AI/2023_Gartner_generative-ai-supply-chain-strategy.pdf","103248","2024-02-29T12:06:45","3dee7b58be30e28e90a8af5930ebb85d34201db586b97d6da1cb385095a1b313","2026-07-16.1","wiki/_extractions/research/assets/11_Markets/2025_market/Content Pillars/AI/2023_gartner_generative-ai-supply-chain-strategy.pdf.md","ok","green","20260716-184548-695-af09e998"
